image,artist,link,unique prompt,midjourney,result
,Artist,,Unique Prompt,,
https://lh3.googleusercontent.com/docs/ADP-6oFPRyaprGzg7jd1PphUtwyBcOtxaCxMl1ofD8BVyN_syt3ajIIo8BHtyrCKdskXECfHVjnEg1p31NjQtBxq4agYuc7wW2MaUnvAkQteXZdUrxqkCggyYFa5Xa4SgJ306VKSv-PM_WeMvc-hR-ymJe9teb2Z-4rNZm0PppV1IXctnWdC7KECTwHhxE3UKidx8hNp9opICf8Np7wJSG2uU6hKTuFcM0YGKv4Z8pQGMQ6C7bA8FOxApjOFKxy2oO0GS7TS5PnPlNDFjT9gZXAqzRJoRWtY-wxAnytQpXbtFIe6Td31cN-82V1oQ9eTd5xKU3doTa2YQqVQ9YhuIhO2-kUS9aMCOFGGLIUJsVuapJPtITA3hvmHRLjdOctyGcSG7vm7LRiSDfQzYVgzIZ7wgnzGK1GXr3T0CCazjORqjel-bzLkwMvzJMwDOacNEEkEds6B6FrXyg48YXcWofa4VMJ4_zpV_FSCO5Nj98atOHewpHpsSA4U6nEdr931Qhz7PgUMV612Pgb8KAtxpqUHTX3V_WLxweP_EXuTv8GOk81MvdoNC-nl4HJU9XDVbFGiSzCFiqLzLayh_VOD3SNeH_aGT5cy3VnsNCRtRGF6ZchKx4xrUyCGz5wGGnWNEaB9YCQ7G2FJ5deDWwrWB_w79WxZ5CTk6DYL08VZeFlTYVVVdKixfsQUe_HsfoAaOdZMllxNuHEkdXoi-5n2dtrii9QepEoxx_UaKk7tiyJHGusYTO73U5kVVxL_n1GOBFu0zKHyZaZh0XBTyqGiELh0QWpG7QslfbgcPMJPJfTBTz8qm7cf4l168OWAHlpNvhexW4jOOJ_x0YuNGqjq9OvN4GNIkp3WsuVsvulYwYANwVEwHmT5ZJGuDOEfniSnvkuj610nPXE_GL3dwm0JOIZ3ozeqLzchxLe8lNAr6H5kOTesRaxsOJOdbquxx6IoiK7zjg_-SOIhE6A6GLNVmwJgPSbKzwNo988vbhraQn0eS_q5G6Y13TZA7KvCVO968i5l4hOPmfAqXD-4gw_BW7AhZITCNNjfkFKWZwjrubEHofglVQtvnV3pymLrcV5dYQ=w120-h179,Saul Bass,https://en.wikipedia.org/wiki/Saul_Bass,"""poster by""",https://lh3.googleusercontent.com/docs/ADP-6oGNmHKy74L_QSM8pLuU63E_SrDJuzX73XE09k2APBuEfxiJq3eAsJFm3UeoFcjl9DRLYFcsTNGGHZGfcS8ZO-WuV80sjAyi-o9AlZJqtArm3j_soKHzvsTVa4DkE4qOoapVhzzemGJTcd5B7xqZPOZCaPO_0UH5b_szOc3_ppNDDmeNZN4BeI0-nrPQRpOyrQdZIkG7NKzRCsE-eG7TaVQc5ZJ2iEHg9K4ui4ztXXN2hxDi4OwQ7i441mDTUtCNDCYazyPbJ5o8-SaVpnjp9v61CKxoh6aG2na7iHrRekcFyUQ2_ZRhZ5G5uxC5X333kbQJnhGz39OweZWzfuUaVaPW7iFFzkM1T6wK5CNu3GgAc_7gB03SaXbkZSBWp3HC_f0EXeSuGK6DUGThvLVsCpjMojYL1ZUZFmUGb84zbHKlgXl0Uro_hITzeMGJQw_qRwy4qqTeH5WKdbcjXPevMwI64_Gn7vGdnLbf-qD2Fc0SGaihfB2TRAF21BVAsMs1Q3JH-mtboNeS-hKAWRIWrx3JJBljfKBCSBdJSt8tm6UJblj6_kh8G-EaKx_yQuynAwxQJNNst-eKdINGRJHYLBAu6B5u72iXUzz-Jdz4zf-c5tHdqU3BmOIkL19F9SgbTdxrY3a-XLCqZ12vO9jZxBNklAAt_orsL8nAg9hFmLgLmEoRVaPy8-H59IIdcvV_MS99go1ywqyan0AllJPFW564PpIPDk4Xa29XsI7-ypqmJq1o7_jHnyvQj4B3mAf3UYwhnsWb8ehORqbdK8fEHg5usrGkg-J6DZ5zjEpvwDj6nRQDaGwi7It61KLom2xzJaNrI3VS4A5wJ3kIrbVFZ-bJrwvkE7_KadVXGpHaq91FDrigy1hi3jgDIru66z5CqQmyZ4G35n3ZVuDMUlhlZte8yOZmP4Q3FaJg4Pwizi1jL61RYUB3O8Ew5PAarcTTRMijd8SxaOI25Pm_QLVKaYpBHrwea6MJCeLqRjXltggr535AqPDEX_LIhvHLVRXLmNiR2RyB0mzIUs65QCEvl6iaWnp9KsRhN-8obBrfMyWSPcgYP6xrh3TUsIscDw=w120-h179,https://lh3.googleusercontent.com/docs/ADP-6oF8wZopu5evyAWLrVsC2Fn_f1g-nZchTmuN_Y7DUj5ecb65AjL0zkWX9OH4cHaLm5JHVLjyZwDnVqwHe07WiQoFlqruPau0ed2TouOF1OC0krot16VE-yO_e-so4YuBcSBQ9_yM3C8Aqyt307NU1NsMYxRXvGC07iAIPNUxOPZ9L5ZXZ47QlereStUR1zQG2HRnd2D27iE4n7VBj87Kh2fkO-lNoNq2YgBQDLwSclR5TVbuFOKqKaZdZL-YefRl8tGSeZ2iPqm0-PAtYHX8HTzV-tTMjzS9YktwvAy9LOe609CFTnRpwv72VNhqACUhfv1473AAFHoMRAwcYKvxdo1yEQ9T93VNMgvf6yOxv9yPPjgyLyaMJrPfkWv92IWNdKBq1q7_fswFtQGxZ0tAJo3_r75-w6-2_ECRUX6-z4Emu-J2H4hnWtJ3aFp4T2tBMyfz4BGTySa2eWSvJ243svQrdhdz8IzwAIVIEQjcdqpcoyJ8KoXtlGQV_inthg2FH2f-F6JppuZtpkuLxXeA1ECFx97OLiA9Q7uR7_Z6yJ7WdFblgtdNHbxmsU_5z2mmH1EPFHyiIcosyVTLQWFgZU69QgQ2-UYIE2ENTELGL52G36cmT8KQqYC7M_ec2NuMahwIOqk2aWAmK5bcpARLzXQsATd5pUJBohw2PxvRh4N6_2eIuxb5aKye0G8W1RvwVKlTeNpEu6SqS0xt7TsdNrx-fKoZgmnYNhQhf1pgxFIgabkhWi339RlJU1KpGoicLEBuBvmXnNtwvBgG18gsCe7IoRXrsNiNtPLtAm2k6aFzjaMCAGevH83wvfWxcQVXRzFyDWQezzYgcz8Mn7zrolKZD1i4J4qxcJW4lh6R7eA0rtJPsX8YH2_Xi2gZ117VK_PvC1f8DIYXaP_5md_El_2LMRGRHMzmNIb-JvJQoVbdvbTjnagR1hnn2QbSa4QywWpf4RBcecCqCXE_adeKrWOA6j9bQSqzQPtn7xoQ8EZ_aHKGqeaq_CL6uGXqIAWK0xyzSSiYtFjqe8GSyIJUg5OAk6SVUKlUcuPc-y5rAy9nrJsMNWeIZeW9GvEA5w=w120-h179
https://lh3.googleusercontent.com/docs/ADP-6oFReREDdtZPcwZJZtxMsDuuMzx5_jbzAiCc-tV6LaRLbs7ix4LN0LftcsY8CYssSdbsfh2eoGB9NGeM4WG2ozhMVHokUFZTIWOt2WNathV77yieZf20MyPiNNUza2fb6OX2qbopzXrqI0q0fRtOn_wD7LZ5miMyTVq2nYLR4szaPz1AfdlHpyKyMohWLwVlLoWYSYJhcOupFM1hNbZRDznjFC5eigfAXRERl6XOjeV8GsIxFbPOciodtOebcvG3LWPGDPZPgXhCURcWOnWu9RHkmiT8YxEpThFWNO1c1-ex_BdWkB5CQY92ogqvYskDTXxnwnuiJgaSs2rf7JIFBjLrnb9kAHsVkeh-bydNUfCxzkppAe2gSWsdJY8JM1ZfcvXjiLKnuimW5l327j7fUIwbAdNeLU9IwXORxiWoIveSO2tkwmEWFKNuwWXqEAWPBGWRY_4OwdNV2cw29eUXSCPI3PgODTtpkTPCuNE7FM8assOqdBMBCtKCu0BVA9zhevQiUj_mbYAS4jlG7pWX18dPIcOnfuuDBivQlQvF99_DUzKJaimqBJLWWcHmNc1oclBh3bdclY7EzMCKHqDUIBfq-6Ufx_c3P4Evwfsb0s7th63zauLb7T6pNe2-3w9lzSKcxEK8gxIqxLVh3ngPuEV6MDDqf71yXqOjgtoEkRD9IMYueQ7PUG08l4r3yTSXwf3T1H8qYlIqyiaXUGw_hutpeIPzBeMoP5MTI72gdQGDTZaKC-Psmh_pRuAcI-gUrJswx-oICa3DUEcuWypuMtDaWA9peUKY7cfjgaQB9DcsA02dWvzdZbtrRa8TjlI1dUO8glXZBusav7K-4UEB265VNYi1knoRrDDfSAGkbQmeqey_Waf0k-RJbc6oteJNuVpfM994mVqpJZT-ncU6x8NyHDw1SQpIeEAMSuKZaZi4X_Lkbf2b6kPkRPIvU_edtBC4_exB0wjx-sDDTxIV3yxfOBH_EGq6KwnESzS6elJRdMpA7FrC-RqaumSkOsJymoG7dT93Q7qc7SR8M9mifaCYwa3zTj5hTw8mwzrjRJq4cNcGmB0cVTd47aWzow=w120-h179,Pieter Claesz,https://en.wikipedia.org/wiki/Pieter_Claesz,"""still life by""",https://lh3.googleusercontent.com/docs/ADP-6oEd0u9a0ftorfbQ_y4GhvqvJ56GPzlWW3UDMqv4UasV_LuXi9TFjjfwbBion4dR9VIo5Rl-rpoH9b_cZz8O3TJgxitygE1RHAvc50NU2vPPpPXxNITbFpjRZgOZxnykCLk35zr1Z_-wsOOhzNG1ynq6s75L9SJeD4cZnAcC6u6OctNwpDR71jzoxBmf9Md9tsT0Y6HFELeMA6pRCIYaLp6FdopJurcEKysctAhq943qeeAW-QJjtxVzC7l0Ia29MhyJpj9BAKbsTV9LOypWwqbeXdi6uvITRxL97et0maODDq_nJp0GUr4-xUvghwQWh316l1kwOAKd4Pm3DxrZyM7N4QT4g6wrotRuymgATA-sx_hOzLWzEM9_ESSg-tOby6s8gMOwK-MYxfb23ITiJ3PPYWTiC9AInIYCAFw58zGleiawwSoOZfDFNYBxFozGbEvWFSDWJ5wwy0OtK7nkcdEjdCpBpo617r_2LFTi74D-GcpRjD3FoTgDZjQZCwSYv7n9CF18r6wDCH7G4qB-r-lcOvMTsHdmq6L2il4yBDVJ5U0z0qfO8xMsJIlcqf1DsaTwkS_jqRgP4ej-D-t9IQQkbhvY4flU_7yOGZfWvZu87fNAfpPXT__qELiRCmpEBLeHkvTRv9WlqaUN6eXHn891tSgSepYZ67_3cGIpy8LMUYfjC-CN8sEiEEur87BpLbE6vrvZq21DMYPnslafgKZfqrjIdCZRK0iUoELSY8iAf9VgCmbgPRBwQuh04dTWJ2khLUkjgKI_y3uGAgjEDJoFIkxOTdUVMeqRanWFezsDT__hpMFnCvGD-Id6ppOtFw2BXlymaw5IM2guqaUf9nYqCPUljXWkFyQ5IPvt4NktNAZNoEOphyN-ycAMQ4bjh_6kPzhMHG0UlRvNXieOezgMRDIdR57bcH6vuhFhZhz_VlJ4q_RL0zcxxQXRnrfCaFfeDY5V7-ym7kfueHOlMoYDBVQX2oD-eVUpbrfY13RsmXxJgohnyAjp__C0o0d5g0koWVDG5yEXL0PKBzR6in_vd2WMjWIFKmVAqyNzVNP0bazSYK8JiWN0-dfyrQ=w120-h179,https://lh3.googleusercontent.com/docs/ADP-6oHmCN37q_ZcZbbxOEVsdRytJzJ3iJIrs1-lAzeWvI5-BBHKIoaNv9LlkKMkCQYy6wBrtGRHJalTbxR26GKu_BrvMm0Pdtd2O7vYIeAtBb22gYEMZWV_pd3KooDpc548h-148JLROH4OcqSvN0P2ci6ekEaQ4ZhPnckm4aFBak5h1L0NEKE6XHLSnA133jJGvQvyrhXSbZD7z2YFWGOw0q8u5Y5_jES2H3pFz2zoSK_rOpWEnncMTZx3XIN_6uEIxLzyg-X_IvPnjqh4LqCPf9dApO9CAyXU60Nx1F1i1lOgnCyEYg1JNNWabARlg0kg7WTV8BEAmSgyIPLz0Z9CUtWsOMKX0bNBel98Nm1oVHy1v0y1yAHZUFyxAcYMdVV9t33N_xWGIDjeXY4LFZd9mMA9gRTMun2erbF3LTuTX1enfjNe7Egm2Tro2RbSub8t9ojqDaMSzkzJ5TGx4j5NBOcRcbwVklUb2vJ2ee19wzulN-eMEiC37kI37dqlbQWL6-6Dmt-fufBRIA6iniXv7tgU3VTFX0CB2dB6B-zdwFIdZ1vb4Z_VkymYwI5kQLkWaWwpSTsbvR8fCNUPt0h4VgFHJMT24i2UofpsXIYnzv4olxyxzo-zMthkGfDFwRCg6UJQ4RloisMRG88Oi-2fTugh5TBmGYT1JZBf3ndqxLr-hwb3AE3uoMHjB32zVRrE6ZjnJZwhGGCG_qItaLIFNA-RUCo8_8x-4-tg38USnRSJEDr-kLV6bCjvt1Mu9lr8czEuWee5UNN5flS-n2BqB3d4aJWCZqAa3RxVXf7qgvpEE7Zb4PzeYY-yaecPuUf-_cCmQX4OqybYRWnxfG-hAvhyuk8hC-aeliAiAR7GZ-vLVJzCBHfe4Q6spzFKebcKmgi_RPE4N2YNMgYjo4WkQ1YzTauahjXlQzZOdDKDPC_8l5jQR6N_AfOur4iBfgj3uzhu3E210BLM4iFbDTzLBZR5PPwzGKj_GJZG9kMxwztxHC-f5SfEaE7UQnqofBByRSL_gOqobHO_RAHs6GEiGCoh2K6cmyW5FM5d0KzqZ46wJKuQvfSj5F0cWL5u-A=w120-h179
https://lh3.googleusercontent.com/docs/ADP-6oGIQb5Q1ZMnoffO6OSuPcih-RkpSC3EgqZGOs0fD0zONJSlQh96N50GfOqMsjHCiG3aWBRNjq75H2UsKLkpg0xmt-0dtXSoTX4ROu5iwUUlnnYR6F4bxMTS3O9uVwXXdt7omO8xNeS1EvC8kF87Wa0BpX_ORLtC8GFjge4gGGtNVOrWZq8xv_tBraFiCIXBgMYNFSolUGI09HPPnIIJ6Hc6l3OK9hgLJLbdG9yOW2ehIseGmXMZvSYjz4KXrkfE4TQs26nu5eDQqOnyzhEdu5rN1qVGUWds1ErW5SQ3OlwaVImJiuuOyO1WrSu5TlacjX8OdT52jylsyIJUxsB_rpkB_JWpR2CYpFMsna2rmyjftzDuypyFBiDRRc63cBB-swN4nq2WH7uX5T2i8veyJ5QoOepPc1Ck-YIk6UyROYnZKH8L_bpIxdBjjPHYlRBPQoZnaiwjB1NODTEZaGp5-_va72CPII6dBknysIuA0GjVn3gEyC2gSMLMBD-Csl4y4cRtxwmjl_HvwlND7wdGWCzaZNFd3h5VfSUn0vp9y1YsqA6jpUduxxM3KPKds9KVq0Z3lDzLHaeTOQ4Q-neRSo7gHS85fakxbjddiYYDIC1kTlOexckCyjexS27gFnfGoPuy0Za7G5qsDrtjAsrLFSUschfpYIlaM4jv2ksvmRJENvunPJ-YkTmYqunLnIXXnBUo73jDeS4iwSboisKwRUJXVabVcYiS8x1ffa9PwP3lxCV1tVf-ApgCx3hkFE09VTLAYHo5Juh6EqN81X29Cg1rvhSAGyLhD7zBeI0RFCSH6Eo-B25i3OvKNf0UGUBbbmZdyA6eKrGqkBQ-4OYR4KtFO5iX8u-eJQanV91rwJEnoa26ftw2YX6vFtRKJkLY3OWn1SL5_mlIJspVjb5Zd8OdsfuPdLWT5MmOPcahVhWGU4GVWhC2xaQAanZh_0ZcCnlAqeIFb6TROLsFm99b4pN_oQBHs_aWfHf7Af0JDAMq3b2a3b6xaWZ_XBGvIHlJcG8qqjfuvJtnheaCEhglUfJIl5jjlfE1ix7DaZVVqR4pUgZs2WL6RWIlE9PzNQ=w120-h179,M.C. Escher,https://mcescher.com/,"""staircase by""",https://lh3.googleusercontent.com/docs/ADP-6oG3Sl13VgdvwGn8x2kkZluHQzYjNK71Qye7FCVxduEMwBqD_KlbK57g9G4wxWYWbMyG_K_SzUb8SRcrT9F0UgbjcDNjdDFr9ldrT3RMgY7BZBQ19ezL8ge1vgbDwl1RwzGD8c-2mrj5PAbQlAyMIyAkZOYhXwTJ5tTRY4JU3wLEQDlfQ4kGpnDQVi6zGFM3FmCRQQ8E6FSdn6J29urQnzm-rrwQSyw6mWf48MEJHOaqUYGjbsTmx3XZYv8-TUo4ae-yOFE0YQv_NdrAGZ_Uim-tBEDNDeP_7fN-vOkPTzjvA8U1wOdgYbhuT3xJoaf4KM5OxPV17hXMfTOziLzt4ZvnM9t1W84GfHe9oasvUo7v4x3GB1AOMy5bpnoWVuv5Tik34JOK5dQyJ_mqxQTSKgjLFZMujTC1_upRq1jI31LrYKv_qk7AWIlXijZLDi9reoTvjWY617I5g8HUmeZaDubC0sgPua1uQErNXWmEzcaG_BaD0zyqceO94eJqoWY4b8g2y3-A-UvufNHV-jhMdxrt4e6Uib2YVYq8T4uv2qf2kogX-0d4Ki1CrnaNhESMIXavcG8f8cH6AIe2OdAEvyThmPciO7xDJdMv8aKQM_6BxMhJY3VM9xWvLXQNk53npYt3o7GlrPNOg1dBe2DB4ieJTeAH_tN8ieC4PO4cYJ0viMEoO9AxFFeZOlIcg4dflBLvSc5B7KcQbXS-zykVCoxBgm7EA5mXdMyGMyUb0zsCwq9MklUqOsGG9qxuBnAk-fIIl8UsFHy_8Pzi-31uX6__5iE_GQSSsW4UibmsYgB8ieo80YVe_zcNdlnyNgUtI8X7Pjn8jWeGWLheenk302U2PaBJIWxzR2cF6mw5kbCbMFjGQHgXZphKOdYVMF2gkTtFN_L4m05krj699fSJ7A4b96KYtvS5eIui3ntjH91OEOFss_lpGG1qJ93jJqn7zJYknB06MwDCLrD-dLFdlSTQXcVdTKCAq4F8DpNmtG5eoGhFxUsd1IJIAt7SFZr56d-69lJrTUofkmHdWVAn9q_SFQgNFLmwzpPgs1hzdED1RzU1GVEKIh7ymM4bng=w120-h179,https://lh3.googleusercontent.com/docs/ADP-6oFLWWIv4kHEUSrpnY1OLEaRtOx55fA9IqQJJrGri9mSu7ABmHzPNaGAI0jtqZxujVt47xvtcPxa-jQh6-1MHciXSj8yXAAo0PMQZ1StsXBpuUkyuQ7Z05CPPuvHErOHZSez8EyltcW2flehkRR-pgmnsg5Z9IzDsx9hYFqxCnJJgFIzXUJH_yWtYY8HbIeUjdP0BAkD-stnGAvGsiQ-jw_RgvcLpwghzOS9rfLjQ_v3JnKVBA0dnzNbky10i7oUf2SGkqSXpq2pCHxhcE0RqbTnzxlIVOlcMuYmkq8Ge31OQW-9frAmiFyqdeH0y8gN_NTsT7ite2_A95eKDOJQrXK2MAR2-txaqeYdvTzpUDw7UnsgqB7bwjorlLnwfvQTflsbtMzwU0nppISxk39mzrQa-qIbDF6tOUu7ucZSbbVBa1h0Zeo-YVAmqhuunWmx-LFAhzsb4Z6iAkh_zQ0DA2HL3bWALNowMhCsB6BvD04_FT59N1tW75almr3Mux42tire1xpvc3XKNhMZUq857VCQuapMknsQHtIGq9NhBpe9LEg4QhxHXlIKXC4IIhiP1im306Io5I9JE7JhN4K8to4kzQKsr2mPo8IXTfjTf4dfi0u6wDi5_y0mF3mnVUgGDa48EbJlWiehoed1nF9J3P6gYaRM41830yDQS9X2TkVospzN8zAR3dRCiHSmDV7LIgQl0JBWWsenTD7-Bw-_WUCvGp_uRsd9JCrKr2y5h3--qRGKjDAeaLGNkvgA2j3zSNRodLYWHu6hAWoZurzlmDs8Gr0AoXUqE9RMPQUPVDX0es5WtJGTwsfJHBdtS6ZjqW5Fbnv-0h-1l8nQcpagTw4ixgIxCBvPJm1YrWmvW351KH_STEzazepw-8H6ySDv3ZT0y9s9O1U_ghLP6594oDaDJ5LjChOMIehAiD6gCOOAk-PdUbmnuoZJk-LiiBVYSy3IPGMFl-fqjZpS8pFmVO024K330aSLR0NwA4Pf-lzMxhYQR4qwDLBlSMY0_KuVvcvoBMT9o5bOt6KiINM2pNaBp7P2-XJ8bN0MsCayLvPiuS3DfCQGU1DAKMz5Aw=w120-h179
